# Helios characterization  mode=driphold  started=20260602_181750
# charge=30.0s = 50.0 mL @ 1.667 mL/s   target_rh=80.0%
# notes=
elapsed_s,phase,puck_f,chamber_f,chamber_rh,column_f,column_rh,pressure_pa,weight_g
336.1,PREHEAT,184.6,79.9,53.7,77.5,63.8,-0.17,-1.128
337.1,PREHEAT,184.6,79.8,53.8,77.5,63.8,-0.13,-1.128
338.1,PREHEAT,185.0,79.8,53.8,77.5,63.8,-0.13,-1.128
339.1,PREHEAT,185.0,79.8,53.8,77.5,63.8,-0.13,-1.128
340.1,PREHEAT,185.0,79.9,53.8,77.4,63.8,-0.17,-1.128
341.1,PREHEAT,184.6,79.9,53.8,77.5,63.8,-0.17,-1.128
342.1,PREHEAT,185.0,79.9,53.8,77.5,63.7,-0.25,-1.128
343.1,PREHEAT,185.4,79.9,53.8,77.4,63.8,-0.22,-1.128
344.1,PREHEAT,185.4,79.9,53.8,77.4,63.9,-0.13,-1.128
345.1,PREHEAT,185.4,79.9,53.8,77.4,63.9,-0.18,-1.128
346.1,PREHEAT,185.4,79.9,53.8,77.4,63.9,-0.08,-1.128
347.1,PREHEAT,186.8,79.9,53.9,77.4,63.9,0.03,-1.128
348.1,PREHEAT,187.2,79.9,53.8,77.4,63.9,-0.08,-1.128
349.1,PREHEAT,187.2,79.9,53.8,77.5,63.9,-0.08,-1.128
350.1,PREHEAT,187.2,79.9,53.9,77.6,63.8,-0.07,-1.128
351.1,PREHEAT,187.7,79.8,53.8,77.5,63.8,-0.15,-1.128
352.1,PREHEAT,186.8,79.9,53.9,77.5,63.8,-0.15,-1.128
353.1,PREHEAT,186.8,79.9,53.9,77.5,63.8,-0.18,-1.128
354.1,PREHEAT,187.7,79.9,53.9,77.5,63.8,-0.13,-1.128
355.1,PREHEAT,188.2,79.9,53.9,77.4,63.9,-0.15,-1.128
356.1,PREHEAT,188.6,79.9,53.9,77.5,64.0,-0.05,-1.128
357.1,PREHEAT,188.2,79.9,53.9,77.4,64.0,-0.17,-1.128
358.1,PREHEAT,189.1,79.9,53.9,77.5,64.1,-0.27,-1.128
359.1,PREHEAT,188.6,79.9,53.9,77.5,64.0,-0.07,-1.128
360.1,PREHEAT,189.5,79.9,53.9,77.4,64.0,-0.07,-1.128
361.1,PREHEAT,189.1,79.9,53.9,77.4,64.1,-0.15,-1.128
362.1,PREHEAT,189.9,79.9,53.9,77.3,64.0,-0.22,-1.128
363.1,PREHEAT,189.9,79.9,53.9,77.5,64.1,-0.07,-1.128
364.1,PREHEAT,189.9,79.9,53.9,77.4,64.1,-0.18,-1.128
365.1,PREHEAT,189.9,79.9,54.0,77.4,64.1,-0.22,-1.128
366.1,PREHEAT,189.9,79.9,54.0,77.4,64.1,-0.22,-1.128
367.1,PREHEAT,189.9,79.9,54.0,77.4,64.1,-0.17,-1.128
368.1,PREHEAT,189.9,79.9,53.9,77.4,64.2,-0.42,-1.128
369.1,PREHEAT,190.8,79.9,54.0,77.4,64.1,-0.17,-1.128
370.1,PREHEAT,190.8,79.9,54.0,77.4,64.2,-0.13,-1.128
371.1,PREHEAT,190.8,79.9,54.0,77.5,64.1,-0.2,-1.128
372.1,PREHEAT,190.8,79.9,54.1,77.4,64.2,-0.12,-1.128
373.1,PREHEAT,192.2,79.8,54.1,77.4,64.2,-0.05,-1.128
374.1,PREHEAT,191.8,79.9,54.1,77.5,64.1,-0.13,-1.128
375.1,PREHEAT,192.2,79.9,54.1,77.5,64.2,-0.18,-1.128
376.1,PREHEAT,192.2,79.9,54.1,77.4,64.1,0.0,-1.128
377.1,PREHEAT,193.6,79.9,54.1,77.4,64.1,-0.08,-1.128
378.1,PREHEAT,193.1,79.9,54.1,77.4,64.2,0.02,-1.128
379.1,PREHEAT,193.6,79.9,54.1,77.4,64.3,0.02,-1.128
380.1,PREHEAT,193.6,79.9,54.1,77.4,64.3,-0.18,-1.128
381.1,PREHEAT,193.6,80.0,54.1,77.5,64.3,-0.08,-1.128
382.1,PREHEAT,193.6,79.9,54.1,77.4,64.1,-0.08,-1.128
383.1,PREHEAT,194.0,79.9,54.1,77.5,64.1,-0.08,-1.128
384.1,PREHEAT,194.0,80.0,54.1,77.4,64.3,-0.1,-1.128
385.1,PREHEAT,194.0,79.9,54.1,77.4,64.2,0.05,-1.128
386.1,PREHEAT,194.0,79.9,54.1,77.4,64.3,-0.12,-1.128
387.1,PREHEAT,194.9,79.9,54.1,77.5,64.3,-0.13,-1.128
388.1,PREHEAT,194.4,79.9,54.2,77.4,64.3,-0.17,-1.128
389.1,PREHEAT,194.4,79.9,54.2,77.4,64.3,0.17,-1.128
390.1,PREHEAT,194.9,80.0,54.2,77.4,64.4,0.03,-1.128
391.1,PREHEAT,195.3,79.9,54.2,77.3,64.4,-0.07,-1.128
392.1,PREHEAT,195.3,79.9,54.2,77.4,64.5,-0.05,-1.128
393.1,PREHEAT,195.3,79.9,54.2,77.4,64.5,-0.05,-1.128
394.1,PREHEAT,195.3,79.9,54.2,77.4,64.5,-0.15,-1.128
395.1,PREHEAT,195.8,79.9,54.2,77.3,64.5,-0.15,-1.128
396.1,PREHEAT,196.2,79.9,54.2,77.3,64.5,0.12,-1.128
397.1,PREHEAT,196.2,79.9,54.2,77.4,64.5,-0.23,-1.128
398.1,PREHEAT,196.2,79.9,54.3,77.4,64.6,-0.17,-1.128
399.1,PREHEAT,196.7,79.9,54.3,77.4,64.5,-0.15,-1.128
400.1,PREHEAT,196.7,80.0,54.3,77.3,64.5,-0.17,-1.128
401.1,PREHEAT,196.7,79.9,54.2,77.3,64.6,-0.2,-1.128
402.1,PREHEAT,197.2,80.0,54.3,77.3,64.7,-0.1,-1.128
403.1,PREHEAT,197.6,80.0,54.3,77.3,64.7,-0.12,-1.128
404.1,PREHEAT,197.6,80.0,54.3,77.3,64.7,-0.15,-1.128
405.1,PREHEAT,197.6,80.0,54.3,77.3,64.8,-0.12,-1.128
406.1,PREHEAT,197.6,80.0,54.3,77.4,64.7,-0.1,-1.128
407.1,PREHEAT,198.5,80.0,54.3,77.4,64.7,-0.1,-1.128
408.1,PREHEAT,198.5,80.0,54.3,77.3,64.6,-0.1,-1.128
409.1,PREHEAT,198.1,79.9,54.3,77.3,64.7,-0.05,-1.128
410.1,PREHEAT,198.5,80.0,54.3,77.3,64.6,-0.18,-1.128
411.1,PREHEAT,198.5,80.0,54.3,77.3,64.7,-0.05,-1.128
412.1,PREHEAT,198.9,80.0,54.3,77.3,64.7,-0.15,-1.128
413.1,PREHEAT,198.9,80.0,54.3,77.2,64.8,-0.2,-1.128
414.1,PREHEAT,198.9,80.0,54.3,77.3,64.9,-0.22,-1.128
415.1,PREHEAT,199.4,80.0,54.3,77.3,64.8,-0.05,-1.128
416.1,PREHEAT,199.8,80.0,54.4,77.3,64.8,-0.2,-1.128
417.1,CLIMB,200.3,80.0,54.4,77.2,64.8,-0.2,-1.128
418.1,CLIMB,199.8,80.0,54.3,77.3,64.9,-0.28,-1.128
419.1,CLIMB,201.2,80.0,54.4,77.3,64.9,-0.27,-1.128
420.1,CLIMB,201.2,80.0,54.3,77.3,64.9,-0.27,-1.128
421.1,CLIMB,201.2,80.0,54.3,77.2,64.9,-0.1,-1.128
422.1,CLIMB,200.8,80.0,54.4,77.3,64.9,-0.03,-1.128
423.1,CLIMB,200.8,80.0,54.4,77.2,64.9,-0.07,-1.128
424.1,CLIMB,200.8,80.0,54.4,77.2,65.0,-0.22,-1.128
425.1,CLIMB,201.2,80.0,54.4,77.2,65.0,-0.05,-1.128
426.1,CLIMB,201.2,80.0,54.4,77.2,65.0,-0.02,-1.128
427.1,CLIMB,201.2,80.0,54.4,77.2,65.1,-0.1,-1.128
428.1,CLIMB,201.7,80.0,54.4,77.2,65.1,-0.02,-1.128
429.1,CLIMB,201.7,80.0,54.4,77.2,65.1,-0.15,-1.128
430.1,CLIMB,202.6,80.0,54.4,77.2,65.1,-0.17,-1.128
431.1,CLIMB,202.6,80.0,54.4,77.3,65.0,-0.27,-1.128
432.1,CLIMB,202.6,80.0,54.5,77.3,65.1,-0.08,-1.128
433.1,CLIMB,202.6,80.0,54.5,77.2,65.0,-0.15,-1.128
434.1,CLIMB,202.6,80.0,54.5,77.2,65.0,-0.15,-1.128
435.1,CLIMB,202.6,80.0,54.5,77.2,65.1,-0.18,-1.128
436.1,CLIMB,202.6,80.0,54.5,77.2,65.1,-0.12,-1.128
437.1,CLIMB,203.0,80.0,54.5,77.3,65.1,-0.1,-1.128
438.1,CLIMB,203.4,80.0,54.5,77.2,65.2,-0.05,-1.128
439.1,CLIMB,203.9,80.0,54.5,77.1,65.2,-0.17,-1.128
440.1,CLIMB,204.3,80.0,54.5,77.2,65.3,-0.2,-1.128
441.1,CLIMB,203.9,80.1,54.5,77.2,65.2,-0.08,-1.128
442.1,CLIMB,203.9,80.0,54.5,77.2,65.2,-0.2,-1.128
443.1,CLIMB,204.8,80.0,54.6,77.1,65.2,-0.1,-1.128
444.1,CLIMB,204.8,80.0,54.6,77.2,65.2,-0.2,-1.128
445.1,CLIMB,204.8,80.0,54.6,77.2,65.2,-0.3,-1.128
446.1,CLIMB,205.2,80.0,54.6,77.2,65.4,-0.07,-1.128
447.1,CLIMB,205.2,80.0,54.6,77.2,65.4,-0.07,-1.128
448.1,CLIMB,205.2,80.0,54.6,77.1,65.3,-0.12,-1.128
449.1,CLIMB,205.2,80.0,54.6,77.1,65.3,-0.18,-1.128
450.1,CLIMB,205.2,80.0,54.6,77.1,65.4,-0.1,-1.128
451.1,CLIMB,205.2,80.0,54.6,77.2,65.4,-0.13,-1.128
452.1,CLIMB,205.7,80.1,54.6,77.3,65.3,-0.08,-1.128
453.1,CLIMB,205.7,80.1,54.6,77.3,65.3,-0.13,-1.128
454.1,CLIMB,206.2,80.1,54.6,77.2,65.3,-0.08,-1.128
455.1,CLIMB,205.7,80.1,54.6,77.2,65.2,-0.22,-1.128
456.1,CLIMB,206.6,80.0,54.6,77.2,65.3,-0.05,-1.128
457.1,CLIMB,206.2,80.0,54.6,77.3,65.3,-0.18,-1.128
458.1,CLIMB,206.6,80.0,54.6,77.3,65.3,-0.1,-1.128
459.1,CLIMB,206.6,80.1,54.6,77.2,65.3,-0.07,-1.128
460.1,CLIMB,206.6,80.1,54.6,77.3,65.1,-0.25,-1.128
461.1,CLIMB,207.1,80.1,54.6,77.3,65.1,-0.25,-1.128
462.1,CLIMB,207.1,80.0,54.7,77.4,65.2,-0.12,-1.128
463.1,CLIMB,207.1,80.1,54.6,77.3,65.1,-0.12,-1.128
464.1,CLIMB,207.5,80.1,54.7,77.3,65.2,-0.05,-1.128
465.1,CLIMB,207.5,80.1,54.7,77.2,65.2,0.0,-1.128
466.1,CLIMB,207.9,80.1,54.7,77.3,65.3,-0.12,-1.128
467.1,CLIMB,207.5,80.1,54.7,77.2,65.4,-0.1,-1.128
468.1,CLIMB,207.9,80.1,54.7,77.3,65.4,-0.08,-1.128
469.1,CLIMB,207.9,80.1,54.7,77.4,65.3,-0.03,-1.128
470.1,CLIMB,208.4,80.1,54.7,77.4,65.2,-0.25,-1.128
471.1,CLIMB,208.4,80.1,54.7,77.4,65.2,-0.27,-1.128
472.1,CLIMB,208.4,80.1,54.7,77.3,65.2,-0.5,-1.128
473.1,CLIMB,208.8,80.1,54.7,77.4,65.2,-0.05,-1.128
474.1,CLIMB,208.8,80.1,54.7,77.4,65.2,-0.05,-1.128
475.1,CLIMB,208.8,80.1,54.7,77.3,65.3,-0.12,-1.128
476.1,CLIMB,208.4,80.1,54.8,77.3,65.4,-0.12,-1.128
477.1,CLIMB,208.4,80.1,54.7,77.3,65.3,-0.17,-1.128
478.1,CLIMB,209.3,80.1,54.7,77.4,65.2,-0.18,-1.128
479.1,CLIMB,209.8,80.1,54.7,77.3,65.2,-0.23,-1.128
480.1,CLIMB,209.8,80.1,54.8,77.3,65.3,-0.23,-1.128
481.1,CLIMB,209.3,80.1,54.7,77.3,65.3,-0.15,-1.128
482.4,CLIMB,210.2,80.1,54.7,77.3,65.3,-0.07,-1.128
483.4,CLIMB,210.7,80.1,54.8,77.3,65.3,-0.17,-1.128
484.6,CLIMB,210.7,80.1,54.8,77.3,65.4,-0.05,-1.128
485.6,CLIMB,210.2,80.1,54.8,77.3,65.3,-0.17,-1.128
486.9,CLIMB,211.1,80.1,54.8,77.3,65.4,-0.33,-1.128
487.9,CLIMB,211.1,80.1,55.2,77.3,65.8,-0.13,-1.128
489.2,CLIMB,209.3,80.1,55.4,77.3,66.1,-0.18,-1.128
490.2,CLIMB,209.3,80.1,55.4,77.3,66.9,0.03,-1.128
491.2,CLIMB,207.9,80.1,55.6,77.2,68.0,-0.08,-1.149
492.2,CLIMB,207.1,80.1,57.8,77.3,68.9,-0.18,-1.143
493.2,CLIMB,205.7,80.2,58.4,77.2,70.0,0.0,-1.143
494.2,CLIMB,204.3,80.2,59.1,77.3,70.2,-0.27,-1.166
495.2,CLIMB,204.3,80.2,59.9,77.2,70.5,-0.18,-1.191
496.2,CLIMB,202.1,80.2,61.7,77.2,71.2,-0.22,-1.191
497.2,CLIMB,200.8,80.2,62.8,77.2,72.9,-0.08,-1.154
498.2,CLIMB,199.8,80.2,63.5,77.2,74.1,-0.07,-1.198
499.2,CLIMB,198.9,80.2,63.9,77.2,74.4,-0.05,-1.195
500.2,CLIMB,198.5,80.2,63.8,77.3,74.4,-0.37,-1.173
501.2,CLIMB,197.6,80.3,63.9,77.3,75.0,-0.15,-1.15
502.2,CLIMB,197.2,80.2,64.3,77.3,75.0,-0.15,-1.15
503.2,CLIMB,197.2,80.2,64.3,77.2,75.3,-0.25,-1.148
504.2,CLIMB,196.7,80.3,64.3,77.2,75.4,-0.25,-1.148
505.2,CLIMB,196.7,80.3,64.4,77.3,75.3,-0.1,-1.148
506.2,CLIMB,196.7,80.2,64.6,77.2,74.9,-0.23,-1.148
507.2,CLIMB,196.7,80.2,64.6,77.3,75.0,-0.1,-1.148
508.2,CLIMB,196.2,80.3,64.7,77.3,74.8,-0.13,-1.137
509.2,CLIMB,196.2,80.2,64.8,77.3,75.0,0.0,-1.137
510.2,CLIMB,196.7,80.3,64.8,77.3,75.1,-0.05,-1.137
511.2,CLIMB,197.2,80.3,64.8,77.4,74.9,-0.08,-1.137
512.2,CLIMB,196.7,80.3,64.7,77.3,74.7,0.0,-1.137
513.2,CLIMB,197.2,80.3,64.7,77.4,74.8,-0.1,-1.137
514.2,CLIMB,196.7,80.2,64.6,77.4,74.8,-0.08,-1.145
515.2,CLIMB,196.7,80.3,64.5,77.3,74.8,-0.18,-1.145
516.2,CLIMB,197.6,80.3,64.5,77.3,74.8,-0.18,-1.145
517.2,CLIMB,197.6,80.3,64.4,77.2,75.1,0.03,-1.145
518.2,CLIMB,197.6,80.3,64.4,77.3,75.3,-0.15,-1.145
519.2,CLIMB,197.6,80.3,64.4,77.3,75.4,-0.05,-1.145
520.2,CLIMB,197.6,80.3,64.2,77.3,75.3,-0.03,-1.145
521.2,CLIMB,197.6,80.4,64.2,77.4,75.2,-0.18,-1.145
522.2,CLIMB,197.6,80.3,64.1,77.3,75.0,-0.08,-1.145
523.2,CLIMB,198.1,80.4,64.1,77.3,75.2,-0.07,-1.145
524.2,CLIMB,198.5,80.3,64.1,77.4,75.1,-0.12,-1.134
525.2,CLIMB,198.9,80.3,64.1,77.4,75.0,-0.08,-1.134
526.2,CLIMB,198.9,80.3,64.1,77.4,74.8,-0.13,-1.134
527.2,CLIMB,198.9,80.4,64.1,77.5,74.7,-0.28,-1.134
528.2,CLIMB,198.9,80.3,64.1,77.4,74.8,-0.03,-1.134
529.2,CLIMB,199.4,80.3,64.1,77.4,74.8,-0.03,-1.134
530.2,CLIMB,199.4,80.3,64.1,77.4,74.9,-0.12,-1.134
531.2,CLIMB,199.4,80.3,64.1,77.4,74.9,0.02,-1.134
532.2,CLIMB,199.8,80.3,64.0,77.4,75.1,-0.37,-1.134
533.2,CLIMB,199.8,80.3,64.1,77.4,75.3,0.0,-1.134
534.2,CLIMB,200.3,80.4,64.1,77.3,75.5,-0.07,-1.134
535.2,CLIMB,200.3,80.4,64.0,77.3,75.7,-0.18,-1.134
536.2,CLIMB,200.3,80.3,63.9,77.3,75.7,-0.1,-1.134
537.2,CLIMB,200.8,80.4,64.0,77.3,75.6,-0.15,-1.134
538.2,CLIMB,200.8,80.4,64.0,77.3,75.7,0.08,-1.134
539.2,CLIMB,201.2,80.3,63.9,77.3,75.8,-0.1,-1.134
540.2,CLIMB,201.2,80.3,63.9,77.3,75.8,-0.07,-1.134
541.2,CLIMB,201.7,80.3,63.9,77.3,75.7,-0.13,-1.134
542.2,CLIMB,201.2,80.4,63.9,77.4,75.6,-0.1,-1.134
543.2,CLIMB,201.7,80.4,63.9,77.4,75.6,-0.1,-1.134
544.2,CLIMB,201.7,80.4,63.9,77.3,75.7,-0.07,-1.134
545.2,CLIMB,202.1,80.4,63.9,77.3,75.9,-0.17,-1.134
546.2,CLIMB,202.1,80.4,63.9,77.3,75.8,-0.08,-1.134
547.2,CLIMB,202.6,80.4,63.9,77.4,75.8,-0.22,-1.134
548.2,CLIMB,202.6,80.4,63.9,77.3,75.8,-0.32,-1.134
549.2,CLIMB,202.6,80.4,63.9,77.4,75.9,-0.12,-1.134
550.2,CLIMB,203.0,80.4,64.0,77.3,76.0,-0.18,-1.134
551.2,CLIMB,203.4,80.4,64.0,77.4,76.0,-0.02,-1.134
552.2,CLIMB,203.4,80.4,64.0,77.3,76.0,-0.05,-1.134
553.2,CLIMB,203.4,80.4,64.0,77.4,76.1,-0.07,-1.134
554.2,CLIMB,204.3,80.4,64.0,77.3,76.1,-0.05,-1.134
555.2,CLIMB,204.3,80.4,64.0,77.4,76.1,-0.28,-1.134
556.2,CLIMB,204.3,80.4,64.0,77.4,76.1,-0.28,-1.134
557.2,CLIMB,204.3,80.4,64.0,77.3,76.1,0.03,-1.134
558.2,CLIMB,204.8,80.4,64.0,77.3,76.1,-0.07,-1.134
559.2,CLIMB,205.2,80.4,64.1,77.3,76.1,-0.07,-1.134
560.2,CLIMB,204.8,80.5,64.1,77.4,76.0,-0.2,-1.134
561.2,CLIMB,204.8,80.4,64.2,77.4,76.1,-0.13,-1.134
562.2,CLIMB,204.8,80.4,64.3,77.4,76.0,0.02,-1.134
563.2,CLIMB,205.7,80.4,64.4,77.4,76.1,-0.05,-1.134
564.2,CLIMB,205.7,80.4,64.3,77.4,76.1,-0.12,-1.134
565.2,CLIMB,206.2,80.5,64.3,77.4,76.2,-0.15,-1.134
566.2,CLIMB,206.2,80.5,64.2,77.3,76.3,-0.18,-1.134
567.2,CLIMB,206.2,80.4,64.2,77.3,76.4,-0.33,-1.134
568.2,CLIMB,206.6,80.5,64.3,77.4,76.4,-0.12,-1.134
569.2,CLIMB,206.6,80.5,64.5,77.5,76.3,-0.15,-1.134
570.2,CLIMB,206.6,80.5,64.5,77.5,76.3,-0.15,-1.134
571.2,CLIMB,206.6,80.5,64.5,77.4,76.2,-0.13,-1.134
572.2,CLIMB,207.1,80.4,64.5,77.4,76.2,0.02,-1.134
573.2,CLIMB,207.1,80.4,64.4,77.4,76.3,-0.15,-1.134
574.2,CLIMB,207.1,80.5,64.5,77.5,76.1,-0.22,-1.134
575.2,CLIMB,207.5,80.5,64.5,77.5,76.1,-0.02,-1.134
576.2,CLIMB,207.9,80.4,64.5,77.4,76.3,-0.08,-1.134
577.2,CLIMB,207.9,80.5,64.5,77.4,76.3,-0.07,-1.134
578.2,CLIMB,207.9,80.5,64.5,77.4,76.5,-0.22,-1.134
579.2,CLIMB,208.4,80.5,64.5,77.5,76.6,-0.13,-1.134
580.2,CLIMB,208.4,80.5,64.5,77.4,76.7,-0.28,-1.134
581.2,CLIMB,208.4,80.5,64.5,77.4,76.9,-0.15,-1.134
582.2,CLIMB,208.8,80.5,64.5,77.5,76.8,-0.08,-1.134
583.2,CLIMB,208.8,80.5,64.5,77.4,76.7,-0.08,-1.134
584.2,CLIMB,208.8,80.5,64.5,77.4,76.7,-0.22,-1.134
585.2,CLIMB,209.3,80.5,64.6,77.4,76.7,-0.03,-1.134
586.2,CLIMB,209.3,80.5,64.7,77.5,76.8,-0.18,-1.134
587.2,CLIMB,209.3,80.5,64.7,77.4,76.7,-0.12,-1.134
588.2,CLIMB,209.8,80.5,64.8,77.5,76.7,-0.27,-1.134
589.2,CLIMB,209.8,80.5,64.7,77.5,76.5,-0.2,-1.134
590.5,CLIMB,210.2,80.5,64.7,77.4,76.5,0.03,-1.134
591.5,CLIMB,210.2,80.5,64.8,77.5,76.6,-0.13,-1.134
592.7,CLIMB,210.7,80.5,64.8,77.5,76.6,0.1,-1.134
593.7,CLIMB,211.1,80.5,64.8,77.5,76.5,0.07,-1.134
595.0,CLIMB,211.1,80.5,65.0,77.5,76.6,-0.12,-1.134
596.0,CLIMB,210.7,80.5,65.1,77.6,76.9,-0.23,-1.139
597.0,CLIMB,209.8,80.5,65.2,77.5,77.4,-0.12,-1.142
598.0,CLIMB,209.3,80.6,65.7,77.6,77.7,-0.05,-1.148
599.0,CLIMB,207.9,80.6,66.2,77.6,78.3,-0.08,-1.148
600.0,CLIMB,206.2,80.6,67.2,77.5,79.8,-0.2,-1.15
601.0,CLIMB,205.2,80.6,68.1,77.5,80.8,-0.2,-1.178
602.0,CLIMB,205.2,80.6,69.0,77.6,81.4,-0.13,-1.172
603.0,CLIMB,202.6,80.6,69.3,77.5,82.1,-0.18,-1.174
604.0,CLIMB,202.1,80.6,69.5,77.5,82.8,-0.13,-1.202
605.0,CLIMB,201.7,80.6,69.6,77.4,83.1,-0.17,-1.174
606.0,CLIMB,201.2,80.6,69.9,77.5,83.4,-0.3,-1.174
607.0,CLIMB,201.2,80.6,70.5,77.5,83.6,-0.2,-1.174
608.0,CLIMB,201.2,80.6,70.7,77.5,83.6,-0.2,-1.174
609.0,CLIMB,201.2,80.6,70.7,77.5,83.8,-0.17,-1.168
610.0,CLIMB,201.2,80.6,70.9,77.6,83.5,-0.2,-1.164
611.0,CLIMB,199.8,80.6,71.2,77.5,83.4,-0.13,-1.164
612.0,CLIMB,199.8,80.6,71.9,77.5,83.6,0.02,-1.152
613.0,CLIMB,199.8,80.6,71.9,77.5,83.8,-0.12,-1.152
614.0,CLIMB,199.8,80.6,72.0,77.5,83.9,-0.05,-1.152
615.0,CLIMB,199.8,80.6,71.9,77.5,83.8,-0.02,-1.152
616.0,CLIMB,199.4,80.6,71.7,77.5,83.7,-0.1,-1.152
617.0,CLIMB,199.8,80.6,71.5,77.6,83.7,-0.17,-1.152
618.0,CLIMB,200.3,80.6,71.5,77.5,83.6,0.0,-1.152
619.0,CLIMB,200.3,80.6,71.4,77.6,83.4,-0.2,-1.152
620.0,CLIMB,200.3,80.7,71.4,77.5,83.7,0.03,-1.152
621.0,CLIMB,200.8,80.7,71.5,77.5,83.6,0.03,-1.152
622.0,CLIMB,200.8,80.7,71.5,77.5,83.6,-0.08,-1.152
623.0,CLIMB,201.2,80.7,71.4,77.6,83.5,-0.12,-1.152
624.0,CLIMB,201.7,80.7,71.3,77.5,83.6,-0.08,-1.152
625.0,CLIMB,201.7,80.6,71.2,77.5,83.8,-0.02,-1.152
626.0,CLIMB,202.1,80.7,71.2,77.4,83.9,-0.2,-1.152
627.0,CLIMB,202.1,80.7,71.2,77.4,84.1,-0.13,-1.152
628.0,CLIMB,202.1,80.7,71.2,77.6,84.1,-0.18,-1.14
629.0,CLIMB,201.7,80.7,71.2,77.5,83.8,-0.3,-1.14
630.0,CLIMB,201.7,80.6,71.2,77.5,83.9,-0.1,-1.14
631.0,CLIMB,201.7,80.7,71.2,77.5,84.1,0.05,-1.14
632.0,CLIMB,202.6,80.7,71.2,77.5,84.1,0.03,-1.14
633.0,CLIMB,202.6,80.7,71.1,77.5,84.1,-0.12,-1.14
634.0,CLIMB,203.0,80.7,71.1,77.5,84.2,0.08,-1.14
635.0,CLIMB,203.0,80.7,71.1,77.5,84.2,0.08,-1.14
636.0,CLIMB,203.0,80.7,71.1,77.4,84.3,-0.13,-1.14
637.0,CLIMB,203.0,80.7,71.1,77.5,84.0,-0.02,-1.14
638.0,CLIMB,203.4,80.7,71.1,77.5,84.1,-0.13,-1.14
639.0,CLIMB,203.4,80.7,71.3,77.5,84.1,-0.05,-1.14
640.0,CLIMB,203.9,80.7,71.4,77.5,83.9,-0.17,-1.14
641.0,CLIMB,204.3,80.7,71.3,77.5,83.9,-0.17,-1.14
642.0,CLIMB,203.9,80.7,71.2,77.5,84.0,-0.17,-1.14
643.0,CLIMB,204.8,80.7,71.2,77.6,84.1,-0.08,-1.14
644.0,CLIMB,204.8,80.8,71.1,77.6,83.9,-0.27,-1.14
645.0,CLIMB,204.3,80.8,71.1,77.4,84.1,-0.18,-1.14
646.0,CLIMB,204.3,80.7,71.1,77.5,84.3,-0.23,-1.14
647.0,CLIMB,205.2,80.8,71.1,77.4,84.4,-0.15,-1.14
648.0,CLIMB,205.2,80.8,71.1,77.5,84.4,-0.15,-1.14
649.0,CLIMB,205.2,80.8,71.1,77.5,84.4,-0.2,-1.14
650.0,CLIMB,205.2,80.7,71.1,77.5,84.4,-0.15,-1.14
651.0,CLIMB,205.2,80.8,71.1,77.6,84.2,-0.07,-1.14
652.0,CLIMB,205.7,80.8,71.2,77.6,83.9,-0.2,-1.14
653.0,CLIMB,206.2,80.8,71.2,77.5,84.0,-0.18,-1.14
654.0,CLIMB,206.2,80.8,71.2,77.6,83.9,-0.03,-1.14
655.0,CLIMB,206.2,80.8,71.2,77.6,84.1,-0.33,-1.14
656.0,CLIMB,206.2,80.8,71.2,77.6,84.1,-0.07,-1.14
657.0,CLIMB,207.1,80.8,71.3,77.6,84.1,0.0,-1.14
658.0,CLIMB,207.1,80.8,71.6,77.6,84.1,-0.22,-1.14
659.0,CLIMB,207.5,80.8,71.5,77.6,84.2,-0.05,-1.14
660.0,CLIMB,207.9,80.8,71.5,77.7,84.1,-0.15,-1.14
661.0,CLIMB,207.9,80.8,71.5,77.6,84.0,-0.18,-1.14
662.0,CLIMB,207.9,80.8,71.4,77.6,84.0,-0.18,-1.14
663.0,CLIMB,207.9,80.8,71.4,77.7,84.0,-0.07,-1.14
664.0,CLIMB,207.9,80.8,71.3,77.6,84.0,-0.02,-1.14
665.0,CLIMB,208.4,80.8,71.3,77.6,84.1,-0.15,-1.14
666.0,CLIMB,208.8,80.8,71.3,77.7,84.3,-0.02,-1.14
667.0,CLIMB,208.8,80.9,71.4,77.7,84.4,-0.15,-1.14
668.0,CLIMB,208.8,80.9,71.5,77.5,84.5,-0.13,-1.14
669.0,CLIMB,209.3,80.8,71.5,77.5,84.6,-0.33,-1.14
670.0,CLIMB,209.3,80.9,71.4,77.5,84.6,-0.07,-1.14
671.0,CLIMB,208.8,80.9,71.3,77.6,84.7,-0.07,-1.14
672.0,CLIMB,209.3,80.9,71.3,77.6,84.7,-0.22,-1.14
673.0,CLIMB,209.8,80.8,71.4,77.5,84.8,-0.03,-1.14
674.0,CLIMB,209.8,80.9,71.4,77.4,84.8,-0.2,-1.14
675.3,CLIMB,210.2,80.8,71.4,77.6,84.7,-0.13,-1.14
676.3,CLIMB,210.2,80.9,71.4,77.5,84.8,0.03,-1.14
677.5,CLIMB,210.7,80.9,71.3,77.6,84.7,-0.13,-1.14
678.5,CLIMB,210.2,80.9,71.4,77.6,84.8,-0.07,-1.14
679.8,CLIMB,210.2,80.8,71.4,77.5,85.0,-0.02,-1.153
680.8,CLIMB,210.2,80.9,71.8,77.5,85.5,-0.23,-1.171
681.8,CLIMB,209.3,80.9,72.4,77.5,86.2,-0.05,-1.175
682.8,CLIMB,207.9,80.9,73.0,77.5,88.0,-0.05,-1.175
